-628.321516,-801.181325,-690.337222,-1127.962378,-433.890550,-332.817537,-475.663973,-559.763506,-292.408681,-319.774122,-372.009082,-352.314587,-289.529071,-429.962854,-546.019665,-317.996620,-413.103733,-857.096316,-366.833526,1547.051922,-1219.524299,1318.427201,790.289531,859.218310,1035.107424,927.608254
-628.301860,-801.166063,-690.319116,-1127.934395,-433.884512,-332.814829,-475.649811,-559.772277,-292.407742,-319.772804,-372.008269,-352.312024,-289.530428,-429.962360,-546.019382,-318.000255,-413.104369,-857.073997,-366.822307,1546.048214,-1219.512892,1318.428761,790.278184,859.217931,1036.020239,927.568278
-628.267657,-801.136534,-690.288178,-1127.883668,-433.875702,-332.812036,-475.630433,-559.776138,-292.407347,-319.770519,-372.005850,-352.308397,-289.532557,-429.959368,-546.014276,-318.004425,-413.103037,-857.036972,-366.806741,1544.794508,-1219.481265,1318.454407,790.297837,859.240104,1036.959315,927.557419
-628.213869,-801.087599,-690.239826,-1127.802061,-433.863124,-332.809151,-475.603993,-559.773413,-292.407738,-319.766981,-372.001273,-352.303362,-289.535785,-429.953040,-546.002633,-318.009348,-413.099064,-856.980002,-366.785357,1543.208327,-1219.422024,1318.513245,790.350377,859.294073,1037.934401,927.586654
-628.253110,-801.130841,-690.274192,-1127.867129,-433.868450,-332.806705,-475.611094,-559.801971,-292.404390,-319.769397,-372.006945,-352.305018,-289.533795,-429.962559,-546.022042,-318.010688,-413.107634,-857.017765,-366.791613,1543.201401,-1219.493945,1318.414423,790.246704,859.197010,1038.738440,927.425443
-628.262586,-801.144503,-690.282065,-1127.885213,-433.868004,-332.804105,-475.607468,-559.820443,-292.402245,-319.769907,-372.009226,-352.304532,-289.533475,-429.966929,-546.031419,-318.013144,-413.112141,-857.025161,-366.788983,1542.696891,-1219.523601,1318.360429,790.187525,859.149418,1039.597765,927.325886
-628.238175,-801.124677,-690.259834,-1127.849925,-433.861079,-332.801359,-475.591620,-559.827597,-292.401455,-319.768249,-372.007886,-352.301610,-289.535055,-429.965605,-546.029582,-318.016936,-413.112129,-856.998107,-366.776327,1541.609423,-1219.505780,1318.369480,790.190735,859.155693,1040.518836,927.294981
-628.184388,-801.075742,-690.211482,-1127.768318,-433.848500,-332.798474,-475.565180,-559.824872,-292.401847,-319.764711,-372.003309,-352.296575,-289.538283,-429.959277,-546.017938,-318.021860,-413.108157,-856.941138,-366.754942,1540.023242,-1219.446540,1318.428318,790.243275,859.209662,1041.493922,927.324216
-628.189355,-801.085024,-690.215373,-1127.779348,-433.847230,-332.795866,-475.559924,-559.841905,-292.399877,-319.764934,-372.005206,-352.295766,-289.538215,-429.962958,-546.025907,-318.024521,-413.112105,-856.944000,-366.751015,1539.434485,-1219.470138,1318.387581,790.197154,859.168242,1042.360979,927.233169
-628.282351,-801.181656,-690.297663,-1127.929407,-433.862914,-332.793641,-475.586455,-559.888441,-292.394309,-319.770728,-372.016689,-352.301257,-289.533142,-429.981534,-546.063206,-318.023719,-413.127853,-857.036586,-366.773154,1540.341887,-1219.618000,1318.191173,790.002615,858.990010,1043.066000,926.961589
-628.380185,-801.282870,-690.384065,-1128.086732,-433.879488,-332.791476,-475.614664,-559.936707,-292.388634,-319.776926,-372.028814,-352.307141,-289.527896,-430.001039,-546.102159,-318.022818,-413.144336,-857.133969,-366.796846,1541.332926,-1219.772337,1317.993418,789.801415,858.791931,1043.762618,926.680886
-628.380256,-801.287300,-690.383602,-1128.090042,-433.877275,-332.788845,-475.607642,-559.952094,-292.386860,-319.776836,-372.030171,-352.305980,-289.528103,-430.003886,-546.108493,-318.025667,-413.147625,-857.131845,-366.791463,1540.661051,-1219.789032,1317.960979,789.763516,858.758460,1044.638676,926.599863
-628.267450,-801.179928,-690.282836,-1127.915498,-433.853318,-332.785654,-475.559952,-559.929428,-292.389593,-319.769487,-372.018977,-352.296685,-289.534605,-429.987407,-546.077082,-318.032811,-413.135640,-857.014813,-366.752479,1538.078014,-1219.646536,1318.113728,789.915423,858.908462,1045.722411,926.750059
-628.179265,-801.096782,-690.203809,-1127.779491,-433.834094,-332.782621,-475.521086,-559.915153,-292.391404,-319.763778,-372.010613,-352.289191,-289.539800,-429.975236,-546.053928,-318.039083,-413.127036,-856.922723,-366.720896,1535.910566,-1219.538545,1318.231358,790.019972,859.019208,1046.761167,926.850293
-628.081411,-801.004185,-690.116275,-1127.628408,-433.813033,-332.779528,-475.478758,-559.897610,-292.393567,-319.757419,-372.001182,-352.280986,-289.545500,-429.961401,-546.027576,-318.045705,-413.117123,-856.820880,-366.686418,1533.576318,-1219.417175,1318.364877,790.146507,859.144719,1047.817276,926.969739
-627.880435,-800.809456,-689.937121,-1127.314866,-433.772104,-332.775918,-475.399283,-559.845282,-292.399840,-319.744421,-371.980258,-352.265348,-289.556943,-429.929888,-545.966725,-318.056239,-413.093243,-856.614069,-366.621227,1529.497227,-1219.150361,1318.666179,790.446505,859.437896,1049.063144,927.300455
